geography_id,geography_type,geography_package,geometry_archive,stat_area_id,stat_area_vintage,yishuv_stat,locality_id,locality_code,locality_name_he,locality_name_en,stat_area_number,geometry_source,display_geometry_source,display_mode,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,stat_area_count,single_stat_area,has_function_code,composite_locality_id,elections,source_locality_name,name_he,name_en,component_locality_codes,note,composite_kind,host_locality_code,host_kalpi,evidence_status,evidence_method,included_locality_names_he,included_locality_names_en,component_locality_ids,custom_id,custom_key,lon,lat,radius_m,source_stat_area_id
stat2022:1660003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660003,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,3.0,1660003,,,1.0,6400.381949394618,936215.6657257933,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660004,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,4.0,1660004,,,1.0,3719.0325132735074,791236.2542804311,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660005,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,5.0,1660005,,,1.0,2806.666775992832,423783.50375468686,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660006,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,6.0,1660006,,,1.0,7912.131319054338,1480904.8559547616,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660007,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,7.0,1660007,,,1.0,3929.5527369246033,698199.3323444946,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660008,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,8.0,1660008,,,2.0,9432.347681843074,1117632.4095585844,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1660009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1660009,,,loc:166,166.0,גן יבנה,GAN YAVNE,,,,,9.0,1660009,,,4.0,7372.074386648275,2738784.35877067,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1670001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1670001,,,loc:167,167.0,עין החורש,EN HAHORESH,,,,,1.0,1670001,,,1.0,4036.372210246694,598596.8157030448,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680001,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,1.0,1680001,,,4.0,17562.019550604753,5670124.040952,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680002,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,2.0,1680002,,,1.0,5774.627039528986,1044800.8216850993,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680003,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,3.0,1680003,,,1.0,3408.526206787431,539847.1829070965,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680004,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,4.0,1680004,,,1.0,3087.534726877409,531832.7014530469,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680005,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,5.0,1680005,,,1.0,3445.8097622130285,568571.367660982,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680006,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,6.0,1680006,,,1.0,2646.032714038085,393749.7824551889,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680007,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,7.0,1680007,,,1.0,3583.7818297602826,731719.3424283139,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680008,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,8.0,1680008,,,1.0,2922.90529011731,501618.9378945256,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1680009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1680009,,,loc:168,168.0,כפר יונה,KEFAR YONA,,,,,9.0,1680009,,,4.0,6726.107555022474,1528918.833755402,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1700001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1700001,,,loc:170,170.0,כפר יעבץ,KEFAR YA'BEZ,,,,,1.0,1700001,,,1.0,4812.413045073752,1191035.349127547,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1710001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1710001,,,loc:171,171.0,פרדסייה,PARDESIYYA,,,,,1.0,1710001,,,1.0,5456.21817351946,1463737.349205766,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1730001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1730001,,,loc:173,173.0,גבעת חיים (מאוחד),GIV'AT HAYYIM(ME'UHAD),,,,,1.0,1730001,,,1.0,4359.776348135444,984821.9919428396,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1740001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1740001,,,loc:174,174.0,נטעים,NETA'IM,,,,,1.0,1740001,,,1.0,3343.019581172334,429043.538803182,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1750001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1750001,,,loc:175,175.0,אביחיל,AVIHAYIL,,,,,1.0,1750001,,,1.0,4539.2918703456535,884052.8393016877,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1760001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1760001,,,loc:176,176.0,אפיקים,AFIQIM,,,,,1.0,1760001,,,1.0,4478.081298939323,994850.5510586894,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1770001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1770001,,,loc:177,177.0,"כפר ביל""ו",KEFAR BILU,,,,,1.0,1770001,,,1.0,5929.770557908889,1198121.1727950736,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1780001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1780001,,,loc:178,178.0,רמת יוחנן,RAMAT YOHANAN,,,,,1.0,1780001,,,1.0,4393.0411785622755,927039.5738104272,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820001,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,1.0,1820001,,,5.0,3727.2926152343166,674280.978003006,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820002,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,2.0,1820002,,,4.0,4381.464684672569,346087.7005948888,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820003,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,3.0,1820003,,,1.0,5718.862202690557,1084947.2347586963,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820004,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,4.0,1820004,,,1.0,3648.5311819589765,754674.5477624462,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820005,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,5.0,1820005,,,1.0,5143.514905871145,1100725.7008141577,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820006,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,6.0,1820006,,,4.0,2920.5636906425093,498717.4552839199,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820007,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,7.0,1820007,,,1.0,7011.185709830426,1907490.6630461141,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820008,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,8.0,1820008,,,4.0,7014.645810485021,1472469.979976692,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1820009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1820009,,,loc:182,182.0,אבן יהודה,EVEN YEHUDA,,,,,9.0,1820009,,,2.0,2736.6741224452435,302567.236772265,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1830001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1830001,,,loc:183,183.0,ירקונה,YARQONA,,,,,1.0,1830001,,,1.0,4330.9076739181055,551365.5280955557,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1840001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1840001,,,loc:184,184.0,רמת הכובש,RAMAT HAKOVESH,,,,,1.0,1840001,,,1.0,3296.9795057110978,527119.05274769,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1860001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1860001,,,loc:186,186.0,נעורים,NE'URIM,,,,,1.0,1860001,,,5.0,2763.7017379985355,339930.23282772826,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1870001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1870001,,,loc:187,187.0,כפר הס,KEFAR HESS,,,,,1.0,1870001,,,1.0,5719.159341703791,1542759.2032991995,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1880001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1880001,,,loc:188,188.0,אשדות יעקב (מאוחד),ASHDOT YA'AQOV(ME'UHAD),,,,,1.0,1880001,,,1.0,3820.583641265567,616183.7719180627,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1890001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1890001,,,loc:189,189.0,כפר פינס,KEFAR PINES,,,,,1.0,1890001,,,1.0,4444.372661443464,968565.6596200351,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1900001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1900001,,,loc:190,190.0,כפר ויתקין,KEFAR VITKIN,,,,,1.0,1900001,,,1.0,8279.45648493425,1972849.413945616,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1910001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1910001,,,loc:191,191.0,הדר עם,HADAR AM,,,,,1.0,1910001,,,1.0,3982.752506658032,416064.82805057213,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1920001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1920001,,,loc:192,192.0,כפר החורש,KEFAR HAHORESH,,,,,1.0,1920001,,,1.0,3729.6165522696033,574832.2309627533,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1930001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1930001,,,loc:193,193.0,כפר חיים,KEFAR HAYYIM,,,,,1.0,1930001,,,1.0,3358.6883243353914,493473.1750110989,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1940001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1940001,,,loc:194,194.0,משמר השרון,MISHMAR HASHARON,,,,,1.0,1940001,,,1.0,2271.8236154438455,308182.1595935273,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950001,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,1.0,1950001,,,1.0,4622.408366622851,767072.6178363081,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950002,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,2.0,1950002,,,1.0,3832.907651461424,460342.4139386003,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950003,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,3.0,1950003,,,1.0,15528.34314140092,5708825.0513874525,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950004,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,4.0,1950004,,,1.0,5095.561143939762,897936.8543547835,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950005,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,5.0,1950005,,,1.0,2999.3475452394955,426822.18039067695,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950006,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,6.0,1950006,,,4.0,7018.789589401976,2018538.5586413415,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1950007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1950007,,,loc:195,195.0,קדימה-צורן,QADIMA-ZORAN,,,,,7.0,1950007,,,1.0,3321.2292184285084,337208.2315477812,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1960001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1960001,,,loc:196,196.0,גיבתון,GIBBETON,,,,,1.0,1960001,,,1.0,2124.3238688176566,271261.33826891665,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1970001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1970001,,,loc:197,197.0,מעברות,MA'BAROT,,,,,1.0,1970001,,,1.0,2644.062418812415,359938.8408315987,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1980001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1980001,,,loc:198,198.0,צופית,ZOFIT,,,,,1.0,1980001,,,1.0,5599.328289764712,836399.1675434513,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:1990001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:1990001,,,loc:199,199.0,אשדות יעקב (איחוד),ASHDOT YA'AQOV(IHUD),,,,,1.0,1990001,,,1.0,3202.958119972112,477046.29996605916,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2000001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2000001,,,loc:200,200.0,בית ינאי,BET YANNAY,,,,,1.0,2000001,,,1.0,2336.322896542698,247380.33043192112,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2020001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2020001,,,loc:202,202.0,בית עובד,BET OVED,,,,,1.0,2020001,,,1.0,1813.0213750535095,191792.5323517678,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2040001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2040001,,,loc:204,204.0,אלישיב,ELYASHIV,,,,,1.0,2040001,,,1.0,2511.656187448519,289285.3328998079,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2050001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2050001,,,loc:205,205.0,חגלה,HOGLA,,,,,1.0,2050001,,,1.0,3569.2359596938027,575813.5888604103,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2060001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2060001,,,loc:206,206.0,רמות השבים,RAMOT HASHAVIM,,,,,1.0,2060001,,,1.0,6909.870038759995,1219918.621773612,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2070001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2070001,,,loc:207,207.0,"גבעת ח""ן",GIV'AT HEN,,,,,1.0,2070001,,,1.0,4558.296095928602,541323.5740675913,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2080001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2080001,,,loc:208,208.0,מוצא עילית,MOZA ILLIT,,,,,1.0,2080001,,,1.0,3356.8397072896064,548108.7105582746,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2120001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2120001,,,loc:212,212.0,בית צבי,BET ZEVI,,,,,1.0,2120001,,,5.0,2379.893058776088,181056.33890399602,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2130001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2130001,,,loc:213,213.0,משמרות,MISHMAROT,,,,,1.0,2130001,,,1.0,3687.4674642857203,493283.25627856277,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2170001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2170001,,,loc:217,217.0,"כפר הרא""ה",KEFAR HARO'E,,,,,1.0,2170001,,,1.0,4776.032058666278,650996.8843304439,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2180001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2180001,,,loc:218,218.0,גני עם,GANNE AM,,,,,1.0,2180001,,,1.0,2935.1168403141564,348747.2950408683,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2190001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2190001,,,loc:219,219.0,חיבת ציון,HIBBAT ZIYYON,,,,,1.0,2190001,,,1.0,3486.152748921134,437179.8623590202,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2200001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2200001,,,loc:220,220.0,כפר ביאליק,KEFAR BIALIK,,,,,1.0,2200001,,,1.0,5508.7765385461125,848736.873353874,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2230001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2230001,,,loc:223,223.0,עין עירון,EN IRON,,,,,1.0,2230001,,,1.0,4099.777414007962,518581.6406730808,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2240001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2240001,,,loc:224,224.0,שושנת העמקים,SHOSHANNAT HAAMAQIM,,,,,1.0,2240001,,,1.0,1058.265963764231,60259.69515309721,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2250001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2250001,,,loc:225,225.0,גן השומרון,GAN HASHOMERON,,,,,1.0,2250001,,,1.0,6385.908501541025,944206.190940064,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290001,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,1.0,2290001,,,4.0,2528.8691831144215,317336.34113506146,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290002,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,2.0,2290002,,,1.0,2390.076798512586,246075.49365389947,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290003,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,3.0,2290003,,,1.0,2684.683129280103,290923.83908824687,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290004,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,4.0,2290004,,,1.0,1752.4123745627207,126912.97084866629,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290005,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,5.0,2290005,,,1.0,4299.870354475658,974525.3817179,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2290006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2290006,,,loc:229,229.0,גני תקווה,GANNE TIQWA,,,,,6.0,2290006,,,1.0,2257.9427082050424,202109.56863031557,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2300001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2300001,,,loc:230,230.0,מעש,MA'AS,,,,,1.0,2300001,,,1.0,5107.5390762492425,935344.7402687824,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2320001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2320001,,,loc:232,232.0,שפיים,SHEFAYIM,,,,,1.0,2320001,,,1.0,6984.235627885594,1064042.3290397234,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2330001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2330001,,,loc:233,233.0,כפר ידידיה,KEFAR YEDIDYA,,,,,1.0,2330001,,,1.0,4542.100287822678,600098.690392342,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2340001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2340001,,,loc:234,234.0,ביצרון,BIZZARON,,,,,1.0,2340001,,,1.0,10986.473334717424,3937272.8039371134,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2350001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2350001,,,loc:235,235.0,חבצלת השרון,HAVAZZELET HASHARON,,,,,1.0,2350001,,,1.0,2880.9361030871523,370000.6348096494,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2370001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2370001,,,loc:237,237.0,שער העמקים,SHA'AR HAAMAQIM,,,,,1.0,2370001,,,1.0,5084.480015923308,1030113.2630969333,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2390001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2390001,,,loc:239,239.0,גן חיים,GAN HAYYIM,,,,,1.0,2390001,,,1.0,4783.019922021694,714878.0863273998,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400001,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,1.0,2400001,,,1.0,7085.130207092789,1197661.198595795,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400002,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,2.0,2400002,,,2.0,15059.032389289849,2223885.0813682415,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400003,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,3.0,2400003,,,1.0,3175.714469697955,294584.3863816832,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400004,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,4.0,2400004,,,1.0,5158.693651289827,1124225.4765243821,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400005,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,5.0,2400005,,,1.0,4276.699429562404,858284.241814738,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400006,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,6.0,2400006,,,1.0,3794.7044149826725,818695.9817777855,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400007,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,7.0,2400007,,,1.0,5495.724370723963,1087396.8438419516,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2400008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2400008,,,loc:240,240.0,יקנעם עילית,YOQNE'AM ILLIT,,,,,8.0,2400008,,,1.0,3970.387553071362,706632.2077473685,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2410001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2410001,,,loc:241,241.0,יקנעם (מושבה),YOQNE'AM(MOSHAVA),,,,,1.0,2410001,,,1.0,7671.820474785326,1490088.5752660353,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2420001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2420001,,,loc:242,242.0,בית השיטה,BET HASHITTA,,,,,1.0,2420001,,,1.0,5705.81595083742,1139259.1891920806,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2460011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2460011,,,loc:246,246.0,נתיבות,NETIVOT,,,,,11.0,2460011,,1.0,1.0,2234.4706085284233,291611.7274642003,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2460012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2460012,,,loc:246,246.0,נתיבות,NETIVOT,,,,,12.0,2460012,,1.0,1.0,3168.008212168544,350584.8139443877,,,,,,,,,,,,,,,,,,,,,,,,
stat2022:2460013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,stat2022:2460013,,,loc:246,246.0,נתיבות,NETIVOT,,,,,13.0,2460013,,1.0,1.0,3810.675841636334,605216.4666611835,,,,,,,,,,,,,,,,,,,,,,,,
