geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_name_he,locality_name_en,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,locality_id,stat_area_id
stat2022:86000421,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,421.0,86000421,4.0,42.0,1.0,4094.88236008598,684934.5272726953,loc:8600,stat2022:86000421
stat2022:86000422,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,422.0,86000422,4.0,42.0,1.0,4392.239184147944,767590.5025918037,loc:8600,stat2022:86000422
stat2022:86000423,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,423.0,86000423,4.0,42.0,1.0,7367.308080826423,2175378.8935487554,loc:8600,stat2022:86000423
stat2022:86000424,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,424.0,86000424,4.0,42.0,5.0,4678.09494198427,1043392.1655081197,loc:8600,stat2022:86000424
stat2022:86000511,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,511.0,86000511,5.0,51.0,1.0,1994.4877879713122,172847.58293177641,loc:8600,stat2022:86000511
stat2022:86000512,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,512.0,86000512,5.0,51.0,1.0,1593.2405108315747,105302.7520253101,loc:8600,stat2022:86000512
stat2022:86000513,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,513.0,86000513,5.0,51.0,1.0,1867.3387342289054,139839.20996431092,loc:8600,stat2022:86000513
stat2022:86000514,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,514.0,86000514,5.0,51.0,1.0,1617.4673785975704,146832.72587411097,loc:8600,stat2022:86000514
stat2022:86000515,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,515.0,86000515,5.0,51.0,1.0,1914.3825323483588,94746.61516915777,loc:8600,stat2022:86000515
stat2022:86000521,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,521.0,86000521,5.0,52.0,1.0,1574.3488949593152,122501.44789715754,loc:8600,stat2022:86000521
stat2022:86000522,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,522.0,86000522,5.0,52.0,1.0,1994.2014961150044,251331.75503840047,loc:8600,stat2022:86000522
stat2022:86000523,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,523.0,86000523,5.0,52.0,1.0,2035.8919500196967,194613.3439018818,loc:8600,stat2022:86000523
stat2022:86000524,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,524.0,86000524,5.0,52.0,1.0,1090.6473582677913,58333.02472071042,loc:8600,stat2022:86000524
stat2022:86000525,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,525.0,86000525,5.0,52.0,1.0,1169.0768667590196,79225.31868298349,loc:8600,stat2022:86000525
stat2022:86000526,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8600,רמת גן,RAMAT GAN,526.0,86000526,5.0,52.0,1.0,1725.5552559808918,125627.26050701155,loc:8600,stat2022:86000526
stat2022:87000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,11.0,87000011,,1.0,2.0,6437.677485423723,1467753.1699900907,loc:8700,stat2022:87000011
stat2022:87000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,12.0,87000012,,1.0,1.0,3161.7733922167276,538724.6624457007,loc:8700,stat2022:87000012
stat2022:87000013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,13.0,87000013,,1.0,1.0,3471.925625584355,528078.728471084,loc:8700,stat2022:87000013
stat2022:87000014,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,14.0,87000014,,1.0,1.0,2713.094872178225,412581.1075755768,loc:8700,stat2022:87000014
stat2022:87000015,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,15.0,87000015,,1.0,1.0,1949.2070891165913,172233.28811052447,loc:8700,stat2022:87000015
stat2022:87000016,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,16.0,87000016,,1.0,1.0,1957.7716083047674,165708.18960735173,loc:8700,stat2022:87000016
stat2022:87000017,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,17.0,87000017,,1.0,1.0,2116.6860065417823,204309.7333374511,loc:8700,stat2022:87000017
stat2022:87000018,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,18.0,87000018,,1.0,1.0,2006.4331723039866,158250.65407907436,loc:8700,stat2022:87000018
stat2022:87000019,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,19.0,87000019,,1.0,1.0,1797.1742425872997,145060.69656082246,loc:8700,stat2022:87000019
stat2022:87000021,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,21.0,87000021,,2.0,1.0,1881.7392858211388,202859.43726386488,loc:8700,stat2022:87000021
stat2022:87000022,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,22.0,87000022,,2.0,1.0,2087.1087167703236,250107.26247687216,loc:8700,stat2022:87000022
stat2022:87000023,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,23.0,87000023,,2.0,1.0,3996.1595007020205,494002.49525613687,loc:8700,stat2022:87000023
stat2022:87000024,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,24.0,87000024,,2.0,1.0,2658.3686603606566,283834.45696126716,loc:8700,stat2022:87000024
stat2022:87000025,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,25.0,87000025,,2.0,1.0,3384.493088905948,700316.8337096168,loc:8700,stat2022:87000025
stat2022:87000026,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,26.0,87000026,,2.0,1.0,5545.456430959569,1567753.6155081035,loc:8700,stat2022:87000026
stat2022:87000031,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,31.0,87000031,,3.0,1.0,2576.6582257820946,296610.26274834113,loc:8700,stat2022:87000031
stat2022:87000032,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,32.0,87000032,,3.0,1.0,2669.1631424794527,457163.7510471836,loc:8700,stat2022:87000032
stat2022:87000033,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,33.0,87000033,,3.0,1.0,4395.944183383362,866916.8126647187,loc:8700,stat2022:87000033
stat2022:87000034,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,34.0,87000034,,3.0,1.0,2133.5849665478418,243682.46459440506,loc:8700,stat2022:87000034
stat2022:87000035,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,35.0,87000035,,3.0,1.0,1811.9821614042653,200093.1179465493,loc:8700,stat2022:87000035
stat2022:87000036,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,8700,רעננה,RA'ANNANA,36.0,87000036,,3.0,1.0,4132.796164702428,728544.1343883752,loc:8700,stat2022:87000036
stat2022:91000014,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,14.0,91000014,,1.0,1.0,3621.375964369597,696428.9297416393,loc:9100,stat2022:91000014
stat2022:91000015,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,15.0,91000015,,1.0,1.0,3118.23629647746,502152.6195952164,loc:9100,stat2022:91000015
stat2022:91000016,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,16.0,91000016,,1.0,4.0,4353.641371941621,689804.7756852243,loc:9100,stat2022:91000016
stat2022:91000021,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,21.0,91000021,,2.0,1.0,3677.690630152972,510398.1078711615,loc:9100,stat2022:91000021
stat2022:91000022,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,22.0,91000022,,2.0,1.0,2080.713660809756,153151.5842962178,loc:9100,stat2022:91000022
stat2022:91000023,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,23.0,91000023,,2.0,1.0,3283.4081880449658,248259.32184379705,loc:9100,stat2022:91000023
stat2022:91000024,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,24.0,91000024,,2.0,1.0,3141.9677267724155,534630.8498371732,loc:9100,stat2022:91000024
stat2022:91000025,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,25.0,91000025,,2.0,1.0,2040.079007539834,227807.831393539,loc:9100,stat2022:91000025
stat2022:91000026,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,26.0,91000026,,2.0,4.0,6852.03580883998,1109851.9611181526,loc:9100,stat2022:91000026
stat2022:91000031,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,31.0,91000031,,3.0,1.0,2580.728547005267,346632.6162874297,loc:9100,stat2022:91000031
stat2022:91000032,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,32.0,91000032,,3.0,1.0,2665.586321439174,324827.2206026045,loc:9100,stat2022:91000032
stat2022:91000033,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,33.0,91000033,,3.0,1.0,4084.7035213956265,387009.17519222386,loc:9100,stat2022:91000033
stat2022:91000034,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,34.0,91000034,,3.0,1.0,3132.162849481859,442323.0297466,loc:9100,stat2022:91000034
stat2022:91000035,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,35.0,91000035,,3.0,4.0,1645.2968401026512,144843.29272160874,loc:9100,stat2022:91000035
stat2022:91000041,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,41.0,91000041,,4.0,1.0,3374.350008658459,486680.1419993626,loc:9100,stat2022:91000041
stat2022:91000042,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,42.0,91000042,,4.0,1.0,3962.6726095004133,623911.973232832,loc:9100,stat2022:91000042
stat2022:91000043,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,43.0,91000043,,4.0,1.0,3564.88589079818,374903.1930100283,loc:9100,stat2022:91000043
stat2022:91000044,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,44.0,91000044,,4.0,1.0,3738.846543993267,684399.683049557,loc:9100,stat2022:91000044
stat2022:92000001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,1.0,92000001,,,2.0,15126.102059769639,5429715.860734077,loc:9200,stat2022:92000001
stat2022:92000002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,2.0,92000002,,,1.0,3899.925277746787,665268.024028161,loc:9200,stat2022:92000002
stat2022:92000003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,3.0,92000003,,,4.0,2756.9482911848527,298984.42053949356,loc:9200,stat2022:92000003
stat2022:92000004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,4.0,92000004,,,1.0,2814.192564334914,356854.8092832243,loc:9200,stat2022:92000004
stat2022:92000005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,5.0,92000005,,,1.0,6189.082711066481,1358720.7255033788,loc:9200,stat2022:92000005
stat2022:92000006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,6.0,92000006,,,1.0,3414.257167855181,627702.5251319216,loc:9200,stat2022:92000006
stat2022:92000007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,7.0,92000007,,,1.0,2511.619223728429,282211.6666117743,loc:9200,stat2022:92000007
stat2022:92000008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,8.0,92000008,,,4.0,2099.907461074008,245473.72903340083,loc:9200,stat2022:92000008
stat2022:92000009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,9.0,92000009,,,1.0,4889.608237097359,798945.250703276,loc:9200,stat2022:92000009
stat2022:92000010,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,10.0,92000010,,,4.0,3186.5154432861027,392730.3554838766,loc:9200,stat2022:92000010
stat2022:92000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9200,בית שאן,BET SHE'AN,11.0,92000011,,,4.0,3061.7496396639276,511806.5766212535,loc:9200,stat2022:92000011
stat2022:93000001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,1.0,93000001,,,1.0,7625.1099381337,2010448.9408754956,loc:9300,stat2022:93000001
stat2022:93000002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,2.0,93000002,,,1.0,11502.572102848975,2245194.087557473,loc:9300,stat2022:93000002
stat2022:93000003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,3.0,93000003,,,1.0,7442.324692256205,1504782.1235113267,loc:9300,stat2022:93000003
stat2022:93000004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,4.0,93000004,,,1.0,9393.857444422281,1553571.1334630724,loc:9300,stat2022:93000004
stat2022:93000005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,5.0,93000005,,,1.0,3629.053220867115,497488.20378574316,loc:9300,stat2022:93000005
stat2022:93000006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,6.0,93000006,,,1.0,4009.2184196708286,767497.6668715293,loc:9300,stat2022:93000006
stat2022:93000007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,7.0,93000007,,,4.0,3374.383203631452,579081.6164288879,loc:9300,stat2022:93000007
stat2022:13250001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1325,כפר זוהרים,KEFAR ZOHARIM,1.0,13250001,,,1.0,1530.9206486948076,125182.81365782382,loc:1325,stat2022:13250001
stat2022:13260001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1326,"בסמ""ה",BASMA,1.0,13260001,,,1.0,7157.457550397789,1554114.6510175,loc:1326,stat2022:13260001
stat2022:13260002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1326,"בסמ""ה",BASMA,2.0,13260002,,,1.0,5137.690937918056,576741.4274923078,loc:1326,stat2022:13260002
stat2022:13260003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1326,"בסמ""ה",BASMA,3.0,13260003,,,1.0,9240.399663241442,3533776.2053496502,loc:1326,stat2022:13260003
stat2022:13270001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1327,מעלה עירון,MA'ALE IRON,1.0,13270001,,,1.0,5008.774060755333,637699.4138051159,loc:1327,stat2022:13270001
stat2022:13270002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1327,מעלה עירון,MA'ALE IRON,2.0,13270002,,,1.0,6459.689775342381,1427627.3429071945,loc:1327,stat2022:13270002
stat2022:13270003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1327,מעלה עירון,MA'ALE IRON,3.0,13270003,,,1.0,8207.084613252582,2779450.6663906313,loc:1327,stat2022:13270003
stat2022:13270004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1327,מעלה עירון,MA'ALE IRON,4.0,13270004,,,1.0,6317.080343182874,1395110.1635380941,loc:1327,stat2022:13270004
stat2022:13300001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1330,אחוזת ברק,AHUZZAT BARAQ,1.0,13300001,,,1.0,3413.983749951337,466978.3867781715,loc:1330,stat2022:13300001
stat2022:13310001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1331,כמאנה,KAMANE,1.0,13310001,,,1.0,8763.59991276812,1138329.4714252662,loc:1331,stat2022:13310001
stat2022:13320001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1332,חוסנייה,HUSSNIYYA,1.0,13320001,,,1.0,5165.271404567463,424064.0005267338,loc:1332,stat2022:13320001
stat2022:13330001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1333,נוף איילון,NOF AYYALON,1.0,13330001,,,1.0,3796.937949525972,443969.7016635016,loc:1333,stat2022:13330001
stat2022:13340001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1334,ראס אל-עין,RAS AL-EIN,1.0,13340001,,,1.0,3130.930178556371,355477.3850377571,loc:1334,stat2022:13340001
stat2022:13350001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1335,ערב אל נעים,ARAB AL NAIM,1.0,13350001,,,1.0,2349.9930519522054,318486.1830192757,loc:1335,stat2022:13350001
stat2022:13360001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1336,אירוס,IRUS,1.0,13360001,,,1.0,3222.1157354109373,385264.62722165533,loc:1336,stat2022:13360001
stat2022:13370001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1337,שמשית,SHIMSHIT,1.0,13370001,,,1.0,5096.997718328025,1186194.0037492064,loc:1337,stat2022:13370001
stat2022:13380001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1338,כדיתה,KADDITA,1.0,13380001,,,1.0,4348.705154229626,923061.230636861,loc:1338,stat2022:13380001
stat2022:13390001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1339,אל -עזי,AL-AZY,1.0,13390001,,,1.0,5687.638193907715,329405.8948723293,loc:1339,stat2022:13390001
stat2022:13400001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1340,מרחב עם,MERHAV AM,1.0,13400001,,,1.0,2363.8758874519926,283637.740285583,loc:1340,stat2022:13400001
stat2022:13410001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1341,רוח מדבר,RUAH MIDBAR,1.0,13410001,,,5.0,1130.757035349842,67606.91032656084,loc:1341,stat2022:13410001
stat2022:13420001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1342,אבו קורינאת (יישוב),ABU QUREINAT,1.0,13420001,,,1.0,13452.832317535467,8409953.326617254,loc:1342,stat2022:13420001
stat2022:13430001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1343,מכחול,MAKCHUL,1.0,13430001,,,1.0,21449.58757101152,5936448.550614471,loc:1343,stat2022:13430001
stat2022:13440001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1344,גבעות בר,GEVA'OT BAR,1.0,13440001,,,1.0,3355.3394513218996,495177.1947112587,loc:1344,stat2022:13440001
stat2022:13450001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1345,צור יצחק,ZUR YIZHAQ,1.0,13450001,,,1.0,3482.335964796506,585705.5829248752,loc:1345,stat2022:13450001
stat2022:13460001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1346,תרבין א-צאנע (יישוב)*,TARABIN AS-SANI,1.0,13460001,,,1.0,9729.424085905192,2052831.0114404315,loc:1346,stat2022:13460001
stat2022:13470001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1347,קצר א-סר,QASR A-SIR,1.0,13470001,,,1.0,11096.257408655612,4833990.677929071,loc:1347,stat2022:13470001
stat2022:13480001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1348,ביר הדאג',BIR HADAGE,1.0,13480001,,,1.0,21651.74334810206,6517667.848451403,loc:1348,stat2022:13480001
stat2022:13490001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1349,דריג'את,DERIG'AT,1.0,13490001,,,1.0,4107.98859997675,915208.9885149612,loc:1349,stat2022:13490001
stat2022:13580001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1358,אום בטין,UMM BATIN,1.0,13580001,,,1.0,11095.421387902608,6643532.393277346,loc:1358,stat2022:13580001
stat2022:13590001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1359,אל סייד,AL SAYYID,1.0,13590001,,,1.0,9372.521812877421,3070992.881079508,loc:1359,stat2022:13590001
stat2022:13600001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1360,סעוה,SA'WA,1.0,13600001,,,1.0,18199.891323377506,11067611.428452384,loc:1360,stat2022:13600001
stat2022:13610001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1361,בת חן,BAT HEN,1.0,13610001,,,1.0,2160.4086511509668,252344.19291056792,loc:1361,stat2022:13610001
stat2022:13630001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1363,בני נצרים,BNE NETSARIM,1.0,13630001,,,1.0,3872.364318611212,1022936.2964352267,loc:1363,stat2022:13630001
stat2022:13640001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1364,שלומית,SHLOMIT,1.0,13640001,,,1.0,3245.8879569431683,600322.5269095176,loc:1364,stat2022:13640001
stat2022:13650001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1365,אליאב,ELIAV,1.0,13650001,,,1.0,2641.6121005863442,336347.4239331975,loc:1365,stat2022:13650001
stat2022:13660001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1366,נווה,NAVE,1.0,13660001,,,1.0,3727.339696107243,934030.4788824691,loc:1366,stat2022:13660001
stat2022:13670001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1367,כחלה,KOCHLEA,1.0,13670001,,,1.0,4948.955926788576,321696.4820005017,loc:1367,stat2022:13670001
stat2022:17390001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1739,מפעלי גרנות,no name,1.0,17390001,,,,2358.420937020257,264870.31966344843,loc:1739,stat2022:17390001
stat2022:17400001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1740,גבעת חביבה,no name,1.0,17400001,,,,1662.2962940612958,159263.51134461837,loc:1740,stat2022:17400001
stat2022:17410001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1741,תעשיון השרון,no name,1.0,17410001,,,,1717.7187805832089,184828.88684637548,loc:1741,stat2022:17410001
stat2022:17420001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1742,תעשיון חצב*,no name,1.0,17420001,,,,6080.382343376217,1450585.3520632684,loc:1742,stat2022:17420001
stat2022:17440001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1744,תעשיון בינימין*,no name,1.0,17440001,,,,4558.66039613057,920002.1805692386,loc:1744,stat2022:17440001
stat2022:17450001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1745,מפעלי חפר,no name,1.0,17450001,,,,4271.6893544006625,1096106.5080488538,loc:1745,stat2022:17450001
stat2022:17460001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1746,קרית תעופה,no name,1.0,17460001,,,,3367.410135367751,722053.785903631,loc:1746,stat2022:17460001
stat2022:17470001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1747,מרכז אזורי שוהם,no name,1.0,17470001,,,,1681.042009150635,159273.6404327598,loc:1747,stat2022:17470001
stat2022:17480001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1748,נמל תעופה בן-גוריון,no name,1.0,17480001,,,,24309.082971974727,16064877.354354998,loc:1748,stat2022:17480001
stat2022:17490001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1749,תעשיון צריפין,no name,1.0,17490001,,,,4373.410423120275,736858.2033952991,loc:1749,stat2022:17490001
stat2022:17500001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1750,תעשיון חבל יבנה,no name,1.0,17500001,,,,2149.199475801752,208915.4622226755,loc:1750,stat2022:17500001
stat2022:17510001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1751,המרכז למחקר-נחל שורק,no name,1.0,17510001,,,,1710.86044809735,202180.248053168,loc:1751,stat2022:17510001
stat2022:17530001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1753,מפעלי כנות,no name,1.0,17530001,,,,3380.939356365326,530660.0931193791,loc:1753,stat2022:17530001
stat2022:17540001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1754,תעשיון מבצע*,no name,1.0,17540001,,,,5511.0096001298225,1130520.0230628632,loc:1754,stat2022:17540001
stat2022:17550001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1755,תעשיון ראם*,NO NAME,1.0,17550001,,,,2587.2570936856087,280131.5824543945,loc:1755,stat2022:17550001
stat2022:17610001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1761,מפעלי צומת מלאכי,no name,1.0,17610001,,,,5287.073216347729,1129292.749724153,loc:1761,stat2022:17610001
stat2022:17620001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1762,עד הלום,no name,1.0,17620001,,,,4085.7047122458544,570534.5265258617,loc:1762,stat2022:17620001
stat2022:17630001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1763,פארק תעשיות ספירים,no name,1.0,17630001,,,,2615.054600338852,359872.4124838706,loc:1763,stat2022:17630001
stat2022:17650001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1765,עידן הנגב,IDDAN HANEGEV,1.0,17650001,,,,4359.264474613221,1131423.6853267371,loc:1765,stat2022:17650001
stat2022:17660001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,1766,קרית חינוך עזתה,no name,1.0,17660001,,,,2270.6756697792075,258924.65350378604,loc:1766,stat2022:17660001
